PrimaryID,CEI,OT,HRES,NED,NECM,NEI,MCNCP2,NEW,TCED,MCED,MCIND,TNCID,NCIO,CEO,NCP,MINCP,MCMNCP,MCNCP1,LPP,CNWP,CNCM,CND,CNFP,CNSP
105425,0,0,0,1,1,0,0,1,21,20,3,3,3,21,0,0,0,0,3053,1,2,2,0,1
8421592,0,0,0,0,0,0,0,0,0,0,0,0,104,1385,0,0,0,0,479,0,2,2,0,2
245211,0,0,0,1,1,0,0,0,9,8,0,0,0,9,0,0,0,0,0,0,1,1,1,0
1215920,0,0,0,1,1,0,0,0,12,11,0,0,12,108,0,0,0,0,5361,4,1,1,0,16
1010174,0,0,0,1,1,0,0,1,24,23,0,0,0,24,0,0,0,0,1329,13,4,4,0,14
730598,0,0,0,1,2,0,0,0,7756,7755,0,0,0,108,0,0,0,0,0,0,2,1,0,0
382912,0,1,0,1,1,0,0,0,211,210,12,12,0,0,0,0,0,0,7148,1,3,3,0,3
1491374,0,0,0,1,1,0,0,0,20,19,0,0,0,20,0,0,0,0,0,0,1,1,0,0
29367641,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6715,0,1,1,0,1
382940,0,0,0,1,1,0,0,1,175,174,5,5,5,175,0,0,0,0,1122,2,1,1,0,1
2461974,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,1,1,0,0
590797,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,249,10,2,2,0,6
1092487,0,0,0,3,3,0,0,0,245,126,0,0,0,70,0,0,0,0,5361,0,3,3,0,6
25202928,0,1,0,3,3,0,0,0,292,257,0,0,0,0,0,0,0,0,5915,3,4,4,0,3
41474269,0,1,0,1,1,0,0,0,7,6,0,0,0,0,0,0,0,0,53,1,4,4,0,1
520698,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,1
1867682,0,0,0,1,1,0,0,0,15,14,0,0,0,15,0,0,0,0,9797,1,4,1,0,2
4958373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
1215863,0,0,0,1,1,0,0,0,92,91,2,2,2,92,0,0,0,0,5915,1,1,1,0,3
1988948,0,0,0,1,1,0,0,0,10,9,0,0,0,10,0,0,0,0,7,2,1,1,0,3
1491302,0,1,0,1,1,0,0,2,1,0,0,0,0,2,0,0,0,0,0,2,6,6,0,2
1215853,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0
2219457,0,0,0,1,1,0,0,0,174,173,2,2,2,174,0,0,0,0,0,1,1,1,0,0
245005,0,0,0,1,1,0,0,0,144,143,1,1,1,144,0,0,0,0,0,0,1,1,0,3
1215830,0,0,0,0,0,0,0,0,0,0,0,0,1,11,0,0,0,0,1017,0,2,2,0,2
13988300,0,1,0,1,1,0,0,0,65,64,0,0,0,0,0,0,0,0,892,0,7,7,0,0
6091519,0,0,0,0,0,0,0,0,0,0,0,0,7,559,0,0,0,0,9797,2,1,1,0,4
245055,0,0,0,3,4,1,0,0,18,10,0,0,0,4,0,0,0,0,0,1,3,3,0,0
17018159,0,0,0,1,1,0,0,0,6,5,0,0,0,0,0,0,0,0,1586,0,1,1,0,0
2219501,0,0,0,1,1,0,0,0,9,8,1,1,1,9,0,0,0,0,0,2,2,2,2,2
520497,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1329,1,1,1,2,1
245035,0,0,0,3,4,12,0,0,66,47,0,0,0,48,0,0,0,0,243,1,3,3,0,4
1491282,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5915,3,1,1,0,3
105248,0,0,0,1,1,0,0,4,61,60,0,0,0,61,0,0,0,0,7148,13,4,4,0,20
105305,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,281,2,2,2,0,2
10923140,0,0,0,1,1,0,0,0,33,32,0,0,0,33,0,0,0,0,9797,1,2,2,1,1
2219409,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,9797,3,3,3,2,10
2602884,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,7148,0,2,2,0,0
2219411,0,0,0,1,1,0,0,0,45,44,0,0,0,45,0,0,0,0,6715,6,1,1,0,10
2704827,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,0,0
2219400,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,5915,3,2,1,0,5
2704831,0,0,0,0,0,0,0,0,0,0,0,0,4,48,0,0,0,0,243,1,1,1,0,2
24097329,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053,0,12,1,3,0
872279,0,0,0,1,1,0,0,0,27,26,0,0,0,27,0,0,0,0,0,0,2,2,0,1
1491202,0,0,0,1,1,0,0,0,343,342,0,0,0,343,0,0,0,0,5361,5,3,2,0,6
105330,0,1,0,3,3,0,0,8,304,208,3,3,1,20,0,0,0,0,0,16,22,16,0,19
730441,0,0,0,3,3,0,0,0,1796,1106,38,39,1,570,0,0,0,0,0,0,4,4,0,0
2219433,0,0,0,0,0,0,0,3,0,0,0,0,0,132,0,0,0,0,5361,6,1,1,0,8
2219439,0,1,0,1,1,0,0,0,5,4,0,0,0,0,0,0,0,0,9797,2,2,1,0,3
7489103,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5915,0,1,1,0,1
871565,0,0,0,1,1,0,2,0,45,44,1,1,1,45,1,0,2,5,1122,0,2,2,0,0
245419,0,0,0,0,0,0,0,3,0,0,0,0,0,29,0,0,0,0,9797,4,1,1,0,7
245439,0,0,0,2,3,1,0,0,100,67,2,2,0,68,0,0,0,0,7148,0,2,2,0,1
730760,0,1,0,2,3,1,0,3,350,332,49,49,0,0,0,0,0,0,9797,10,2,2,0,22
104628,0,1,0,2,2,0,0,1,392,218,0,0,0,0,0,0,0,0,6715,1,6,6,0,1
520865,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,1586,1,1,1,0,0
2219640,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,5915,2,1,1,0,3
1010334,0,0,0,1,1,0,0,0,220,219,15,15,15,220,0,0,0,0,9797,0,1,1,0,0
589966,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,1
104577,0,1,0,1,1,0,0,1,35,34,3,3,0,0,0,0,0,0,157,22,4,2,0,22
1491697,0,0,0,1,1,0,0,1,7,6,0,0,0,7,0,0,0,0,9797,3,1,1,0,4
1491702,0,0,0,0,1,1,0,0,0,0,0,0,16,60,0,0,0,0,9797,3,11,2,0,5
7315946,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0
2602074,0,0,0,1,1,0,0,0,36,35,0,0,0,36,0,0,0,0,5915,5,3,2,0,6
1010359,0,0,0,1,1,0,0,0,220,219,15,15,15,220,0,0,0,0,9797,0,1,1,0,0
245400,0,0,0,1,1,0,0,0,99,98,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1010363,0,0,0,1,1,0,0,0,44,43,0,0,4,0,0,0,0,0,9797,1,2,2,0,10
245483,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,5915,0,3,3,5,3
7315847,0,1,0,1,1,0,0,0,180,179,3,3,0,0,0,0,0,0,5361,0,3,3,0,2
520950,0,0,0,1,1,0,0,2,21,20,0,0,0,21,0,0,0,0,5915,4,1,1,0,4
2602041,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,6715,0,3,3,0,1
7315855,0,0,0,5,5,0,0,0,2160,1650,13,19,0,0,0,0,0,0,12,13,47,46,0,19
245496,0,0,0,1,1,0,7,1,79,78,3,3,3,79,12,0,7,84,1291,1,1,1,0,1
104693,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,892,14,1,1,3,17
382187,0,0,0,1,1,0,0,1,82,81,0,0,0,82,0,0,0,0,9797,2,2,2,0,2
2219569,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,8,2,1,1,0,2
2219568,0,0,0,2,2,0,0,0,96,94,0,0,0,1,0,0,0,0,6715,1,3,3,0,5
2219571,0,1,0,1,1,0,0,0,168,167,0,0,0,0,0,0,0,0,0,1,1,1,0,0
5236582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5915,0,3,3,0,3
1866892,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7148,0,1,1,0,1
245455,0,1,0,1,1,0,0,1,318,317,53,53,0,0,0,0,0,0,5361,2,1,1,0,2
3947075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,12,41,35,0,9
104653,0,0,0,2,3,2,0,0,56,40,9,10,9,41,0,0,0,0,281,5,4,3,0,4
3700313,0,0,0,0,0,0,0,0,0,0,0,0,3,64,0,0,0,0,1586,0,1,1,0,0
21038402,0,0,0,1,1,0,0,0,14,13,3,3,3,14,0,0,0,0,7148,0,1,1,1,2
104668,1,0,0,2,2,2,0,3,60,52,2,2,2,7,0,0,0,0,6715,4,5,4,0,4
2219550,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892,1,4,4,3,4
1989279,0,1,0,2,2,0,0,0,3,2,0,0,0,0,0,0,0,0,1122,1,2,2,0,2
1091775,0,0,0,1,1,0,0,0,7,6,0,0,0,7,0,0,0,0,7148,2,1,1,0,5
6933421,0,0,0,1,1,0,0,0,11,10,0,0,0,11,0,0,0,0,7148,0,1,1,0,1
871426,0,0,0,1,1,0,0,2,14,13,1,1,1,14,0,0,0,0,5915,2,1,1,0,1
520759,0,0,0,1,1,0,0,1,33,32,0,0,0,33,0,0,0,0,479,1,1,1,0,1
1091652,0,0,0,2,2,0,0,1,37,28,0,0,0,29,0,0,0,0,152,2,9,9,0,3
30607575,0,1,0,2,2,0,0,0,38,19,0,0,0,0,0,0,0,0,3053,1,5,5,0,1
32279626,0,0,0,1,1,0,0,0,38,37,0,0,0,0,0,0,0,0,9797,0,1,1,0,0
3206812,0,0,0,0,0,0,0,0,0,0,0,0,1,49,0,0,0,0,3053,0,1,1,0,0
1091672,0,0,0,1,1,0,0,0,14,13,0,0,0,14,0,0,0,0,9797,0,1,1,0,2
730677,0,0,0,1,1,0,0,0,40,39,0,0,0,40,0,0,0,0,0,1,3,3,0,1
27456478,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,6715,0,2,1,0,0
730686,0,0,0,1,1,0,0,1,64,63,0,0,0,64,0,0,0,0,0,1,1,1,2,0
245263,0,0,0,0,0,0,2,0,0,0,0,0,2,155,1,0,2,10,6715,0,1,1,0,1
8294656,0,0,0,3,3,0,0,0,53,35,0,0,0,0,0,0,0,0,1329,0,5,5,0,1
12724381,0,1,0,1,1,0,1,2,15,14,0,0,0,0,1,0,1,2,5361,3,2,2,0,2
245277,0,0,0,0,1,1,0,1,0,0,0,0,4,3,0,0,0,0,3053,2,1,1,0,1
2219730,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6715,2,1,1,0,2
730671,0,0,0,1,1,0,0,0,5,4,0,0,0,5,0,0,0,0,437,17,2,2,0,26
245279,0,0,0,2,2,1,0,4,351,348,0,0,0,349,0,0,0,0,3486,566,231,67,0,665
104466,0,0,0,1,1,0,0,1,415,414,11,11,29,0,0,0,0,0,6715,9,1,1,0,9
5532140,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,2,1,1,0,4
12586723,0,0,0,1,1,0,0,1,13,12,0,0,0,1,0,0,0,0,3053,2,2,2,4,3
520830,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5361,11,2,1,0,15
104547,0,1,0,1,1,0,0,0,523,522,8,8,0,0,0,0,0,0,7148,14,5,2,1,1
871511,0,0,0,1,1,0,0,2,23,22,0,0,0,23,0,0,0,0,9797,13,2,2,0,15
245365,0,1,0,2,3,2,0,4,38,31,3,6,0,0,0,0,0,0,9797,13,3,3,0,20
6215600,0,1,0,2,2,0,0,0,845,631,2,2,0,0,0,0,0,0,3486,4,3,2,0,4
16624713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329,0,3,3,0,0
2602136,0,0,0,1,1,0,0,0,233,232,16,16,16,233,0,0,0,0,1329,0,1,1,0,2
245318,0,0,0,1,1,0,0,0,11,10,0,0,0,11,0,0,0,0,0,0,1,1,0,0
520798,0,0,0,1,1,0,0,2,15,14,0,0,0,15,0,0,0,0,5915,3,3,3,1,3
29368025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715,0,22,1,0,0
589929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
32171570,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5915,1,1,1,0,4
2219664,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,2,0,5
4685760,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1369551,1,0,0,0,1,1,0,3,0,0,0,0,1,0,0,0,0,0,152,22,22,16,0,27
1710060,0,0,0,1,1,0,0,0,80,79,0,0,2,8,0,0,0,0,9797,2,1,1,1,3
521120,0,0,0,1,1,0,0,1,34,33,2,2,2,34,0,0,0,0,9797,4,1,1,0,6
12151841,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,9797,0,1,1,0,0
245684,0,1,0,2,2,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,3,3,0,0
245685,0,0,0,1,1,0,0,0,6,5,0,0,0,6,0,0,0,0,0,0,1,1,0,0
10782825,0,0,0,1,1,0,0,1,13,12,0,0,0,13,0,0,0,0,243,3,1,1,0,3
1585642,0,0,0,1,1,0,0,1,126,125,0,0,0,126,0,0,0,0,1586,1,1,1,0,1
382396,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,9797,6,4,4,0,8
2219878,0,0,0,1,1,0,0,0,16,15,0,0,0,16,0,0,0,0,269,1,1,1,0,3
104875,0,0,0,1,1,0,0,5,153,152,1,1,1,153,0,0,0,0,6715,6,1,1,0,6
5656167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7148,0,1,1,0,1
21317662,0,0,0,1,1,0,0,0,3,2,0,0,0,0,0,0,0,0,5915,2,1,1,0,0
4820005,0,0,0,0,0,0,0,0,0,0,0,0,40,747,0,0,0,0,79,0,1,1,0,1
245658,0,0,0,1,1,0,0,2,350,349,19,19,19,350,0,0,0,0,479,11,5,5,1,30
382351,0,0,0,1,1,0,0,1,109,108,3,3,3,109,0,0,0,0,0,1,1,1,0,0
382348,0,0,0,1,1,0,0,8,99,98,0,0,0,99,0,0,0,0,6715,13,4,3,0,13
1010617,0,0,0,1,2,0,0,0,228,227,1,1,1,228,0,0,0,0,362,0,2,1,0,1
104863,0,0,0,2,3,2,0,29,416,258,11,11,11,259,0,0,0,0,9797,92,53,18,0,5647
245646,0,1,0,1,2,2,0,0,70,69,7,7,4,0,0,0,0,0,7148,0,2,2,0,3
245642,0,0,0,2,3,10,0,0,85,63,4,4,0,22,0,0,0,0,9797,0,3,2,0,4
245635,1,0,0,3,4,43,1,3,370,214,28,42,12,130,1,0,1,39,9797,6,5,4,0,5
521112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053,0,1,1,0,1
2219854,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,7148,2,1,1,0,4
245753,0,0,0,5,5,0,13,0,382,192,2,2,0,0,2,2,13,620,3053,3,8,8,0,7
5095519,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1586,1,1,1,0,2
2602276,0,0,0,1,1,0,0,0,12,11,0,0,0,12,0,0,0,0,1586,0,1,1,0,1
245746,1,0,0,3,3,10,0,3,537,487,39,47,39,487,0,0,0,0,7148,20,9,9,0,21
2219835,0,0,0,0,0,0,0,1,0,0,0,0,0,19,0,0,0,0,0,2,1,1,0,2
521199,0,0,0,1,1,0,0,31,496,495,28,28,28,496,0,0,0,0,437,40,1,1,0,58
1585590,0,0,0,1,1,0,0,1,118,117,0,0,0,118,0,0,0,0,1017,1,1,1,0,1
731089,0,0,0,1,1,0,0,1,2,1,0,0,0,2,0,0,0,0,90,1,1,1,0,1
2219819,0,0,0,0,0,0,0,2,0,0,0,0,0,180,0,0,0,0,9797,9,1,1,0,14
104916,1,1,0,1,3,14,0,16,581,580,11,11,0,0,0,0,0,0,5915,206,36,11,0,360
104914,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,6715,1,1,1,0,1
14839710,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,9797,1104,216,117,1,2230
1867156,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,1,6,6,0,0
3573111,0,1,0,1,1,0,0,0,157,156,9,9,0,0,0,0,0,0,5915,1103,213,103,0,1311
2219781,0,0,0,0,0,0,0,0,0,0,0,0,31,344,0,0,0,0,1017,1,1,1,0,2
104898,0,1,0,2,2,0,0,2,392,218,0,0,0,0,0,0,0,0,6715,3,5,5,0,3
12151895,0,0,0,1,1,0,0,1,181,180,6,6,6,181,0,0,0,0,7148,1,1,1,1,1
590333,0,0,0,1,1,0,0,0,355,354,0,0,0,355,0,0,0,0,3053,7,1,1,0,7
382419,0,0,0,1,1,0,0,0,64,63,0,0,0,64,0,0,0,0,1925,6,3,3,0,10
245557,0,0,0,2,3,1,0,0,20,12,10,13,3,13,0,0,0,0,9797,1,7,7,0,5
1867121,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,1,1,0,1
245554,0,0,0,2,3,1,0,1,1007,998,3,4,1,999,0,0,0,0,59,19,2,2,0,65
2220017,0,1,0,1,1,0,0,2,91,90,12,12,0,0,0,0,0,0,5361,3,1,1,2,4
245543,0,0,0,2,3,1,0,0,88,77,4,4,0,78,0,0,0,0,6715,8,6,6,0,13
245537,0,0,0,2,3,1,0,0,104,70,0,0,0,2,0,0,0,0,9797,0,2,2,0,3
6517862,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,24,1017,0,1,1,0,1
590099,0,0,0,2,2,0,0,1,13,11,0,0,0,12,0,0,0,0,5915,2,2,2,0,1
2220004,0,0,0,1,1,0,0,0,18,17,1,1,1,18,0,0,0,0,3053,16,1,1,0,21
520974,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,3,2,0,35
1491816,0,0,0,2,2,0,0,1,103,100,0,0,0,100,0,0,0,0,0,3,2,2,0,4
730912,0,0,0,5,6,1,0,0,81,54,0,0,0,55,0,0,0,0,5361,1,7,6,0,6
590127,0,0,0,4,4,0,0,1,186,87,0,0,0,87,0,0,0,0,0,1,5,5,0,1
3207081,0,0,0,1,1,0,0,0,249,248,8,8,8,249,0,0,0,0,5915,2,3,2,0,2
5531899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9797,22,13,12,40,54
104831,0,0,0,3,3,0,0,3,11,6,0,0,0,0,0,0,0,0,0,3,3,3,1,2
382310,0,1,0,1,1,0,0,3,193,192,0,0,0,0,0,0,0,0,9797,3,2,2,0,4
1491722,0,0,0,0,0,0,0,1,0,0,0,0,1,64,0,0,0,0,5361,1,1,1,0,1
1091871,0,0,0,2,2,0,0,0,177,155,4,4,0,21,0,0,0,0,7148,0,2,2,0,2
245629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
245631,0,0,0,0,0,0,1,0,0,0,0,0,39,829,1,1,2,1,5915,0,1,1,0,1
1216257,0,0,0,1,1,0,0,0,2,1,0,0,0,2,0,0,0,0,5361,0,1,1,1,3
245606,0,0,0,4,5,3,0,1,222,95,0,0,0,96,0,0,0,0,5915,6,4,4,0,12
9548301,0,0,0,1,1,0,0,0,4,3,2,2,2,4,0,0,0,0,0,0,3,3,11,0
2219943,0,1,0,1,1,0,0,0,87,86,0,0,0,0,0,0,0,0,0,1,1,1,0,4
1989415,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,1,1,1,0,0
2219940,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,10,5,127,9797,1,1,1,0,2
2219932,0,0,0,2,2,0,0,0,4,2,0,0,0,2,0,0,0,0,269,1,3,3,0,2
12152003,0,0,0,1,1,0,0,0,533,532,0,0,0,533,0,0,0,0,9797,0,1,1,0,0
104794,0,0,0,1,1,0,0,1,539,538,2,2,2,539,0,0,0,0,7148,9,11,2,1,30
8051786,0,0,0,1,1,0,0,0,27,26,0,0,0,27,0,0,0,0,3053,1,2,2,0,1
871806,0,0,0,1,1,0,0,3,94,93,0,0,0,94,0,0,0,0,9797,29,1,1,0,31
1010542,0,0,0,0,0,0,0,0,0,0,0,0,10,1483,0,0,0,0,0,23,14,3,0,79
382288,0,0,0,2,2,0,0,2,903,670,2,2,0,0,0,0,0,0,0,3,3,3,0,6
871787,0,0,0,1,1,0,0,1,93,92,0,0,4,6,0,0,0,0,0,1,3,3,0,1
729335,0,0,0,0,0,0,0,1,0,0,0,0,7,126,0,0,0,0,1925,1,1,1,0,3
1010925,0,1,0,4,4,0,0,1,23,16,0,0,0,0,0,0,0,0,6715,1,4,4,1,3
12151635,0,0,0,0,0,0,0,0,0,0,0,0,0,533,0,0,0,0,9797,0,1,1,0,0
2952229,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1
3090985,0,1,0,1,1,0,0,0,34,33,0,0,0,0,0,0,0,0,3053,3,15,13,0,7
871141,0,0,0,0,0,0,0,2,0,0,0,0,4,393,0,0,0,0,0,13,3,2,1,44
106176,0,0,0,1,1,0,0,1,2,1,0,0,0,2,0,0,0,0,1017,1,2,2,0,1
2217988,0,0,0,0,0,0,1,1,0,0,0,0,62,1281,2,1,1,38,5361,1,0,0,0,10
243920,0,0,0,2,3,2,0,0,326,232,1,1,1,233,0,0,0,0,7148,2,2,2,0,7
2218003,0,0,0,1,1,0,0,0,15,14,0,0,0,15,0,0,0,0,5361,1,1,1,0,1
243930,0,0,0,1,2,1,0,1,68,67,0,0,0,0,0,0,0,0,0,2,5,4,0,36
2218026,0,1,0,1,1,0,0,0,166,165,0,0,0,0,0,0,0,0,3053,1,1,1,0,2
591579,0,0,0,2,2,0,0,2,21,17,0,0,0,18,0,0,0,0,5915,2,12,12,0,2
12151674,0,0,0,1,1,0,0,0,533,532,0,0,0,533,0,0,0,0,9797,0,1,1,0,0
2601526,0,1,0,1,1,0,0,0,27,26,1,1,0,0,0,0,0,0,3486,0,1,1,1,1
871118,0,1,0,4,4,0,0,0,1595,1420,0,0,0,0,0,0,0,0,5915,11,34,21,1,11
19872269,0,0,0,2,2,0,0,0,48,31,0,0,0,17,0,0,0,0,892,0,2,2,0,0
381674,0,0,0,2,2,0,0,0,77,69,0,0,0,70,0,0,0,0,5915,1,6,6,0,5
7176674,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7148,0,1,1,0,0
12862494,0,0,0,1,1,0,0,2,8,7,7,7,7,8,0,0,0,0,5361,3,1,1,0,3
2462804,0,0,0,0,0,0,0,0,0,0,0,0,112,710,0,0,0,0,9797,0,1,1,0,3
106123,0,0,0,1,1,0,0,1,320,319,3,3,3,320,0,0,0,0,0,1,1,1,0,0
1368824,0,1,0,8,9,5,0,2,3455,1923,26,44,0,0,0,0,0,0,5915,7,16,16,0,56
729279,0,1,0,3,3,0,0,0,24,14,0,0,0,0,0,0,0,0,1586,1,3,3,3,2
243860,0,0,0,1,1,0,0,1,11,10,0,0,0,11,0,0,0,0,0,1,1,1,0,0
2218075,0,0,0,1,1,0,0,0,19,18,0,0,0,0,0,0,0,0,5361,1,1,1,0,2
1010879,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,5361,2,1,1,0,3
106137,0,0,0,0,1,1,0,0,0,0,0,0,6,4539,0,0,0,0,0,2,0,0,0,0
30198816,0,0,0,1,1,0,0,0,24,23,0,0,0,15,0,0,0,0,5915,0,3,3,0,0
2218093,0,0,0,2,2,0,0,0,16,9,0,0,0,10,0,0,0,0,5361,0,3,3,0,1
2358883,0,0,0,1,1,0,0,0,22,21,3,3,3,22,0,0,0,0,281,9,2,2,0,14
11785487,0,0,0,1,1,0,0,1,7,6,0,0,0,7,0,0,0,0,90,4,2,1,0,4
5815144,0,0,0,2,2,0,0,0,197,131,0,0,0,65,0,0,0,0,0,0,34,3,0,0
1866485,0,0,0,2,2,0,0,0,45,43,5,5,5,44,0,0,0,0,0,0,3,3,0,2
1586915,0,0,0,2,2,0,0,2,11,5,0,0,0,6,0,0,0,0,5361,2,4,4,1,2
729224,0,1,0,2,2,0,0,2,21,11,3,4,0,0,0,0,0,0,9797,2,2,2,0,2
16498848,0,0,0,0,0,0,0,0,0,0,0,0,15,94,0,0,0,0,6715,0,2,1,1,0
2218118,0,0,0,1,1,0,0,0,569,568,0,0,0,569,0,0,0,0,7148,1,1,1,0,1
2218127,0,0,0,1,1,0,0,0,10,9,0,0,0,10,0,0,0,0,6715,1,1,1,0,2
12151766,0,0,0,1,1,0,0,0,533,532,0,0,0,533,0,0,0,0,9797,0,1,1,0,0
1010807,0,0,0,1,1,0,0,1,1342,1341,29,29,29,1342,0,0,0,0,0,1,1,1,0,0
1010805,0,0,0,1,1,0,0,1,28,27,0,0,0,28,0,0,0,0,9797,1,1,1,0,0
17652334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9797,1,1,1,0,14
2952382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1586,0,1,1,0,0
381518,0,0,0,1,2,0,0,0,1279,1278,1,1,1,1279,0,0,0,0,0,0,7,2,0,0
1368616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6715,0,5,5,0,0
18149936,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,9797,0,1,1,0,1
1989665,0,0,0,1,1,0,0,1,59,58,0,0,0,59,0,0,0,0,5915,1,1,1,0,1
2462907,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,7148,0,1,1,1,0
1010753,0,0,0,0,0,0,0,1,0,0,0,0,0,91,0,0,0,0,7148,1,1,1,0,0
5235141,0,1,0,3,3,0,0,0,8616,6912,11,11,0,0,0,0,0,0,6715,145,51,39,0,169
106085,0,0,0,0,1,1,0,17,0,0,0,0,2,187,0,0,0,0,1586,271,14,4,0,720
243813,0,0,0,6,7,1,2,0,1897,798,44,73,7,494,2,33,15,2,59,3,10,10,0,10
1093128,0,0,0,0,0,0,0,2,0,0,0,0,3,11,0,0,0,0,9797,42,19,18,0,54
10160943,0,0,0,1,1,0,0,0,27,26,0,0,0,27,0,0,0,0,3053,11,2,1,0,13
1586730,0,0,0,0,0,0,0,0,0,0,0,0,0,337,0,0,0,0,1122,1,1,1,0,1
243722,0,0,0,2,3,2,0,0,152,140,6,6,0,11,0,0,0,0,5915,1,2,2,0,4
1586772,0,0,0,1,1,0,0,1,14,13,0,0,0,14,0,0,0,0,1925,1,2,2,0,0
3698837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3053,12,32,26,0,19
1093227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1
4070031,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,5915,4,7,6,0,4
1214565,0,0,0,1,1,0,0,1,272,271,3,3,3,272,0,0,0,0,3486,36,1,1,0,178
1010728,0,0,0,1,1,0,0,1,44,43,1,1,1,44,0,0,0,0,0,1,2,2,0,0
